Units Processed,Time (s)
32991,1.2999807950109243e-06
32992,1.00000761449337e-06
32993,1.8999853637069464e-06
32994,4.5000051613897085e-06
32995,3.3999967854470015e-06
32996,2.00001522898674e-06
32997,6.799993570894003e-06
32998,1.4999823179095984e-06
32999,3.4999975468963385e-06
33000,1.6999838408082724e-06
33001,1.200009137392044e-06
33002,5.999987479299307e-06
33003,3.6999990697950125e-06
33004,3.100023604929447e-06
33005,2.7999922167509794e-06
33006,2.300017513334751e-06
33007,1.300009898841381e-06
33008,8.00006091594696e-07
33009,4.00003045797348e-07
33010,4.00003045797348e-07
33011,1.6999838408082724e-06
33012,1.7999846022576094e-06
33013,2.100015990436077e-06
33014,2.1999876480549574e-06
33015,6.00004568696022e-07
33016,4.7000066842883825e-06
33017,1.200009137392044e-06
33018,2.400018274784088e-06
33019,5.00003807246685e-07
33020,2.2999884095042944e-06
33021,4.00003045797348e-07
33022,2.6999914553016424e-06
33023,6.00004568696022e-07
33024,2.500019036233425e-06
33025,4.00003045797348e-07
33026,3.999739419668913e-07
33027,2.4999899324029684e-06
33028,1.5999830793589354e-06
33029,2.5999906938523054e-06
33030,1.800013706088066e-06
33031,2.900022082030773e-06
33032,6.799993570894003e-06
33033,1.7999846022576094e-06
33034,3.99000127799809e-05
33035,4.4000043999403715e-06
33036,1.3800017768517137e-05
33037,1.200009137392044e-06
33038,1.0000017937272787e-05
33039,1.800013706088066e-06
33040,2.6999914553016424e-06
33041,2.120001590810716e-05
33042,1.2400007108226418e-05
33043,6.700021913275123e-06
33044,2.0000006770715117e-05
33045,1.7799990018829703e-05
33046,5.599984433501959e-06
33047,1.2800010154023767e-05
33048,6.199989002197981e-06
33049,1.5199999324977398e-05
33050,6.199989002197981e-06
33051,1.1299998732283711e-05
33052,1.2100004823878407e-05
33053,1.7999846022576094e-06
33054,1.4999997802078724e-05
33055,1.0999792721122503e-06
33056,4.3000036384910345e-06
33057,6.399990525096655e-06
33058,6.299989763647318e-06
33059,5.299982149153948e-06
33060,1.00000761449337e-06
33061,6.00004568696022e-07
33062,2.7999922167509794e-06
33063,7.999769877642393e-07
33064,1.2999982573091984e-05
33065,5.700014298781753e-06
33066,5.089998012408614e-05
33067,2.8099981136620045e-05
33068,1.069999416358769e-05
33069,1.1500000255182385e-05
33070,6.300018867477775e-06
33071,6.600021151825786e-06
33072,2.5999906938523054e-06
33073,1.0299991117790341e-05
33074,1.2500007869675756e-05
33075,1.0199990356341004e-05
33076,1.200009137392044e-06
33077,7.599999662488699e-06
33078,8.100003469735384e-06
33079,1.100008375942707e-06
33080,7.700000423938036e-06
33081,1.100008375942707e-06
33082,1.100008375942707e-06
33083,1.7999846022576094e-06
33084,5.00003807246685e-07
33085,6.599992047995329e-06
33086,6.099988240748644e-06
33087,4.9000082071870565e-06
33088,7.099995855242014e-06
33089,5.00003807246685e-07
33090,5.89998671784997e-06
33091,6.199989002197981e-06
33092,5.89998671784997e-06
33093,5.399982910603285e-06
33094,5.900015821680427e-06
33095,1.0899995686486363e-05
33096,3.9000005926936865e-06
33097,4.4000043999403715e-06
33098,6.100017344579101e-06
33099,6.000016583129764e-06
33100,6.00004568696022e-07
33101,5.699985194951296e-06
33102,5.900015821680427e-06
33103,6.00004568696022e-07
33104,4.999747034162283e-07
33105,1.700012944638729e-06
33106,4.00003045797348e-07
33107,1.6999838408082724e-06
33108,6.499991286545992e-06
33109,5.2000104915350676e-06
33110,4.5000051613897085e-06
33111,4.7000066842883825e-06
33112,4.8999791033566e-06
33113,5.599984433501959e-06
33114,4.9000082071870565e-06
33115,5.599984433501959e-06
33116,5.2000104915350676e-06
33117,5.600013537332416e-06
33118,5.900015821680427e-06
33119,6.399990525096655e-06
33120,6.699992809444666e-06
33121,5.00003807246685e-07
33122,4.4000043999403715e-06
33123,4.00003045797348e-07
33124,4.00003045797348e-07
33125,1.300009898841381e-06
33126,6.00004568696022e-07
33127,6.199989002197981e-06
33128,7.299997378140688e-06
33129,1.1999974958598614e-05
33130,6.200018106028438e-06
33131,5.499983672052622e-06
33132,1.600012183189392e-06
33133,5.099980626255274e-06
33134,5.799985956400633e-06
33135,5.399982910603285e-06
33136,5.499983672052622e-06
33137,7.399998139590025e-06
33138,5.2000104915350676e-06
33139,6.099988240748644e-06
33140,6.00004568696022e-07
33141,6.000016583129764e-06
33142,5.599984433501959e-06
33143,5.999754648655653e-07
33144,5.00003807246685e-07
33145,4.00003045797348e-07
33146,2.3999891709536314e-06
33147,7.999769877642393e-07
33148,4.00003045797348e-07
33149,4.1000021155923605e-06
33150,5.00003807246685e-07
33151,5.00003807246685e-07
33152,3.3999967854470015e-06
33153,1.9999861251562834e-06
33154,3.2999960239976645e-06
33155,5.00003807246685e-07
33156,3.7999998312443495e-06
33157,4.9000082071870565e-06
33158,4.8000074457377195e-06
33159,3.300025127828121e-06
33160,2.1999876480549574e-06
33161,1.5999830793589354e-06
33162,2.7999922167509794e-06
33163,9.099981980398297e-06
33164,1.1900003300979733e-05
33165,3.4999975468963385e-06
33166,6.00004568696022e-07
33167,2.7999922167509794e-06
33168,1.6999838408082724e-06
33169,6.999995093792677e-06
33170,6.400019628927112e-06
33171,6.099988240748644e-06
33172,1.2300006346777081e-05
33173,1.500011421740055e-06
33174,5.3000112529844046e-06
33175,5.4000120144337416e-06
33176,6.900023436173797e-06
33177,1.0899995686486363e-05
33178,5.80001506023109e-06
33179,7.00005330145359e-07
33180,6.200018106028438e-06
33181,1.2500007869675756e-05
33182,1.4200020814314485e-05
33183,1.2300006346777081e-05
33184,7.599999662488699e-06
33185,3.0999945010989904e-06
33186,1.300009898841381e-06
33187,5.2000104915350676e-06
33188,6.300018867477775e-06
33189,4.6000059228390455e-06
33190,1.0899995686486363e-05
33191,6.499991286545992e-06
33192,8.300004992634058e-06
33193,5.499983672052622e-06
33194,2.200016751885414e-06
33195,1.100008375942707e-06
33196,7.999769877642393e-07
33197,3.9000005926936865e-06
33198,2.600019797682762e-06
33199,6.199989002197981e-06
33200,5.4000120144337416e-06
33201,3.9000005926936865e-06
33202,4.1000021155923605e-06
33203,4.2000028770416975e-06
33204,1.0999792721122503e-06
33205,3.0999945010989904e-06
33206,5.5000127758830786e-06
33207,9.100011084228754e-06
33208,7.499998901039362e-06
33209,9.99998883344233e-06
33210,6.699992809444666e-06
33211,4.399975296109915e-06
33212,1.2900010915473104e-05
33213,1.00000761449337e-06
33214,2.4999899324029684e-06
33215,1.0899995686486363e-05
33216,8.00006091594696e-07
33217,7.00005330145359e-07
33218,8.00006091594696e-07
33219,7.00005330145359e-07
33220,1.3999815564602613e-06
33221,7.999769877642393e-07
33222,9.00006853044033e-07
33223,4.5000051613897085e-06
33224,7.299997378140688e-06
33225,7.599999662488699e-06
33226,5.0000089686363935e-06
33227,2.00001522898674e-06
33228,6.999995093792677e-06
33229,3.7999998312443495e-06
33230,3.9000005926936865e-06
33231,9.199982741847634e-06
33232,7.299997378140688e-06
33233,1.200009137392044e-06
33234,3.7999998312443495e-06
33235,1.0999792721122503e-06
33236,5.799985956400633e-06
33237,8.99998121894896e-06
33238,4.0000013541430235e-06
33239,1.00000761449337e-06
33240,5.1000097300857306e-06
33241,9.00006853044033e-07
33242,2.8999929782003164e-06
33243,4.599976819008589e-06
33244,3.3999967854470015e-06
33245,9.00006853044033e-07
33246,4.1000021155923605e-06
33247,1.7999846022576094e-06
33248,2.7999922167509794e-06
33249,1.500011421740055e-06
33250,1.9999861251562834e-06
33251,7.00005330145359e-07
33252,5.00003807246685e-07
33253,8.00006091594696e-07
33254,1.7999846022576094e-06
33255,6.00004568696022e-07
33256,9.099981980398297e-06
33257,1.0599993402138352e-05
33258,1.6299978597089648e-05
33259,8.300004992634058e-06
33260,3.999739419668913e-07
33261,4.3000036384910345e-06
33262,9.500014130026102e-06
33263,8.000002708286047e-06
33264,6.000016583129764e-06
33265,5.099980626255274e-06
33266,8.00006091594696e-07
33267,8.800008799880743e-06
33268,9.69998654909432e-06
33269,5.299982149153948e-06
33270,8.600007276982069e-06
33271,6.999762263149023e-07
33272,5.80001506023109e-06
33273,5.599984433501959e-06
33274,7.90000194683671e-06
33275,1.0500021744519472e-05
33276,4.8000074457377195e-06
33277,7.599999662488699e-06
33278,1.9000144675374031e-06
33279,1.3300013961270452e-05
33280,9.400013368576765e-06
33281,5.600013537332416e-06
33282,5.4000120144337416e-06
33283,6.499991286545992e-06
33284,8.999777492135763e-07
33285,6.00004568696022e-07
33286,5.00003807246685e-07
33287,1.500011421740055e-06
33288,1.300009898841381e-06
33289,1.600012183189392e-06
33290,6.999762263149023e-07
33291,7.300026481971145e-06
33292,6.300018867477775e-06
33293,5.5000127758830786e-06
33294,9.00006853044033e-07
33295,3.9000005926936865e-06
33296,4.8000074457377195e-06
33297,6.00004568696022e-07
33298,3.0999945010989904e-06
33299,1.8999853637069464e-06
33300,6.00004568696022e-07
33301,9.00006853044033e-07
33302,1.9000144675374031e-06
33303,2.100015990436077e-06
33304,1.00000761449337e-06
33305,8.00006091594696e-07
33306,6.099988240748644e-06
33307,5.999987479299307e-06
33308,7.099995855242014e-06
33309,8.199975127354264e-06
33310,5.3000112529844046e-06
33311,6.199989002197981e-06
33312,1.100008375942707e-06
33313,5.900015821680427e-06
33314,6.80002267472446e-06
33315,1.2900010915473104e-05
33316,8.99998121894896e-06
33317,5.299982149153948e-06
33318,1.0600022505968809e-05
33319,9.00006853044033e-07
33320,5.2000104915350676e-06
33321,5.799985956400633e-06
33322,6.999995093792677e-06
33323,5.4000120144337416e-06
33324,5.700014298781753e-06
33325,7.499998901039362e-06
33326,3.7999998312443495e-06
33327,7.199996616691351e-06
33328,4.8000074457377195e-06
33329,5.0000089686363935e-06
33330,4.7000066842883825e-06
33331,1.1899974197149277e-05
33332,5.599984433501959e-06
33333,2.00001522898674e-06
33334,2.00001522898674e-06
33335,1.500011421740055e-06
33336,6.00004568696022e-07
33337,9.00006853044033e-07
33338,5.999754648655653e-07
33339,5.00003807246685e-07
33340,2.5999906938523054e-06
33341,2.1999876480549574e-06
33342,2.8999929782003164e-06
33343,4.7000066842883825e-06
33344,1.7999846022576094e-06
33345,4.9000082071870565e-06
33346,3.9000005926936865e-06
33347,1.300009898841381e-06
33348,4.3000036384910345e-06
33349,8.00006091594696e-07
33350,3.9000005926936865e-06
33351,2.0999868866056204e-06
33352,2.1999876480549574e-06
33353,4.6000059228390455e-06
33354,8.00006091594696e-07
33355,4.2000028770416975e-06
33356,2.100015990436077e-06
33357,1.9999861251562834e-06
33358,5.4000120144337416e-06
33359,7.00005330145359e-07
33360,2.600019797682762e-06
33361,1.6999838408082724e-06
33362,3.3999967854470015e-06
33363,3.3999967854470015e-06
33364,7.00005330145359e-07
33365,4.9000082071870565e-06
33366,2.900022082030773e-06
33367,3.2999960239976645e-06
33368,3.6999990697950125e-06
33369,5.00003807246685e-07
33370,3.7999998312443495e-06
33371,4.2000028770416975e-06
33372,5.499983672052622e-06
33373,3.4999975468963385e-06
33374,5.00003807246685e-07
33375,5.599984433501959e-06
33376,6.599992047995329e-06
33377,4.4000043999403715e-06
33378,3.2999960239976645e-06
33379,9.00006853044033e-07
33380,7.099995855242014e-06
33381,5.0000089686363935e-06
33382,6.999995093792677e-06
33383,1.500011421740055e-06
33384,8.499977411702275e-06
33385,1.0000017937272787e-05
33386,2.300017513334751e-06
33387,1.300009898841381e-06
33388,1.300009898841381e-06
33389,9.999785106629133e-07
33390,1.7999846022576094e-06
33391,2.6999914553016424e-06
33392,1.0999792721122503e-06
33393,7.599999662488699e-06
33394,6.599992047995329e-06
33395,8.999777492135763e-07
33396,7.199996616691351e-06
33397,5.89998671784997e-06
33398,1.6999838408082724e-06
33399,2.200016751885414e-06
33400,8.600007276982069e-06
33401,8.500006515532732e-06
33402,6.799993570894003e-06
33403,3.300025127828121e-06
33404,2.8999929782003164e-06
33405,4.9000082071870565e-06
33406,6.499991286545992e-06
33407,7.800001185387373e-06
33408,7.90000194683671e-06
33409,4.5000051613897085e-06
33410,1.00000761449337e-06
33411,1.0600022505968809e-05
33412,7.800001185387373e-06
33413,8.700008038431406e-06
33414,2.0999868866056204e-06
33415,4.3000036384910345e-06
33416,2.6999914553016424e-06
33417,8.999777492135763e-07
33418,1.400010660290718e-06
33419,4.00003045797348e-07
33420,1.5999830793589354e-06
33421,6.00004568696022e-07
33422,5.00003807246685e-07
33423,7.00005330145359e-07
33424,4.00003045797348e-07
33425,2.00001522898674e-06
33426,6.100017344579101e-06
33427,8.700008038431406e-06
33428,5.599984433501959e-06
33429,3.0999945010989904e-06
33430,3.9000005926936865e-06
33431,7.00005330145359e-07
33432,5.3000112529844046e-06
33433,4.199973773211241e-06
33434,5.599984433501959e-06
33435,5.5000127758830786e-06
33436,3.5999983083456755e-06
33437,7.199996616691351e-06
33438,5.00003807246685e-07
33439,3.9000005926936865e-06
33440,5.5000127758830786e-06
33441,4.00003045797348e-07
33442,3.6999990697950125e-06
33443,3.9000005926936865e-06
33444,6.000016583129764e-06
33445,5.700014298781753e-06
33446,4.2000028770416975e-06
33447,5.3000112529844046e-06
33448,6.499991286545992e-06
33449,5.00003807246685e-07
33450,3.999739419668913e-07
33451,5.00003807246685e-07
33452,5.999754648655653e-07
33453,6.00004568696022e-07
33454,4.00003045797348e-07
33455,5.00003807246685e-07
33456,3.0999945010989904e-06
33457,3.6999990697950125e-06
33458,7.700000423938036e-06
33459,6.200018106028438e-06
33460,4.0000013541430235e-06
33461,3.7999998312443495e-06
33462,1.2999807950109243e-06
33463,3.2999960239976645e-06
33464,3.5999983083456755e-06
33465,9.100011084228754e-06
33466,3.500026650726795e-06
33467,3.5999983083456755e-06
33468,6.00004568696022e-07
33469,3.1999952625483274e-06
33470,3.4999975468963385e-06
33471,4.8999791033566e-06
33472,4.4000043999403715e-06
33473,9.999785106629133e-07
33474,3.7999998312443495e-06
33475,4.6000059228390455e-06
33476,3.4999975468963385e-06
33477,2.00001522898674e-06
33478,4.1000021155923605e-06
33479,5.399982910603285e-06
33480,7.999769877642393e-07
33481,4.1000021155923605e-06
33482,8.00006091594696e-07
33483,6.00004568696022e-07
33484,4.00003045797348e-07
33485,1.200009137392044e-06
33486,1.100008375942707e-06
33487,4.00003045797348e-07
33488,6.00004568696022e-07
33489,4.0000013541430235e-06
33490,9.00006853044033e-07
33491,3.4999975468963385e-06
33492,4.4000043999403715e-06
33493,5.700014298781753e-06
33494,7.499998901039362e-06
33495,1.4899997040629387e-05
33496,7.499998901039362e-06
33497,1.800013706088066e-06
33498,1.6200006939470768e-05
33499,6.400019628927112e-06
33500,3.7999998312443495e-06
33501,3.0999945010989904e-06
33502,2.3999891709536314e-06
33503,1.500011421740055e-06
33504,3.00002284348011e-06
33505,4.5000051613897085e-06
33506,4.4000043999403715e-06
33507,5.299982149153948e-06
33508,3.2999960239976645e-06
33509,4.9000082071870565e-06
33510,4.6000059228390455e-06
33511,1.00000761449337e-06
33512,3.200024366378784e-06
33513,3.4999975468963385e-06
33514,4.1000021155923605e-06
33515,2.4999899324029684e-06
33516,8.600007276982069e-06
33517,4.2000028770416975e-06
33518,5.999754648655653e-07
33519,7.499998901039362e-06
33520,6.89999433234334e-06
33521,1.0500021744519472e-05
33522,8.299975888803601e-06
33523,7.499998901039362e-06
33524,7.499998901039362e-06
33525,1.400010660290718e-06
33526,1.09999964479357e-05
33527,6.399990525096655e-06
33528,4.1000021155923605e-06
33529,4.7000066842883825e-06
33530,3.0999945010989904e-06
33531,2.0999868866056204e-06
33532,1.200009137392044e-06
33533,6.799993570894003e-06
33534,9.00006853044033e-07
33535,8.00006091594696e-07
33536,7.00005330145359e-07
33537,1.200009137392044e-06
33538,2.400018274784088e-06
33539,1.2999807950109243e-06
33540,8.00006091594696e-07
33541,1.2800010154023767e-05
33542,9.00006853044033e-07
33543,1.0399991879239678e-05
33544,6.599992047995329e-06
33545,1.100008375942707e-06
33546,1.4600023860111833e-05
33547,1.00000761449337e-06
33548,1.9999861251562834e-06
33549,2.00001522898674e-06
33550,2.6999914553016424e-06
33551,1.800013706088066e-06
33552,3.5999983083456755e-06
33553,1.00000761449337e-06
33554,2.600019797682762e-06
33555,1.2599979527294636e-05
33556,1.069999416358769e-05
33557,6.300018867477775e-06
33558,1.4200020814314485e-05
33559,7.399998139590025e-06
33560,8.600007276982069e-06
33561,5.5000127758830786e-06
33562,1.0999792721122503e-06
33563,1.0799994925037026e-05
33564,1.600012183189392e-06
33565,2.4999899324029684e-06
33566,8.00006091594696e-07
33567,1.300009898841381e-06
33568,1.8999853637069464e-06
33569,1.100008375942707e-06
33570,8.00006091594696e-07
33571,5.099980626255274e-06
33572,5.1000097300857306e-06
33573,9.00006853044033e-07
33574,6.999995093792677e-06
33575,1.1099997209385037e-05
33576,9.69998654909432e-06
33577,7.00005330145359e-07
33578,3.6999990697950125e-06
33579,5.700014298781753e-06
33580,7.90000194683671e-06
33581,7.299997378140688e-06
33582,8.00006091594696e-07
33583,8.200004231184721e-06
33584,9.99998883344233e-06
33585,4.1000021155923605e-06
33586,5.3000112529844046e-06
33587,7.90000194683671e-06
33588,8.00006091594696e-07
33589,9.300012607127428e-06
33590,7.700000423938036e-06
33591,6.89999433234334e-06
33592,5.600013537332416e-06
33593,5.00003807246685e-07
33594,8.199975127354264e-06
33595,4.2000028770416975e-06
33596,5.299982149153948e-06
33597,6.00004568696022e-07
33598,7.099995855242014e-06
33599,6.699992809444666e-06
33600,1.300009898841381e-06
33601,1.1999800335615873e-06
33602,9.00006853044033e-07
33603,9.00006853044033e-07
33604,8.00006091594696e-07
33605,6.00004568696022e-07
33606,9.00006853044033e-07
33607,5.00003807246685e-07
33608,4.00003045797348e-07
33609,3.1999952625483274e-06
33610,1.700012944638729e-06
33611,2.4999899324029684e-06
33612,5.00003807246685e-07
33613,2.8999929782003164e-06
33614,4.699977580457926e-06
